Capitulo;Nivel;Codigo;Descripcion
13;SUBPARTIDA;1302.12.00.00;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - De regaliz"
13;SUBPARTIDA;1302.13.00.00;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - De lúpulo"
13;SUBPARTIDA;1302.14.00.00;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - De efedra"
13;SUBPARTIDA;1302.19;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - Los demás:"
13;SUBPARTIDA;1302.19.10;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - De papaya (Carica papaya), seco:"
13;SUBPARTIDA;1302.19.10.10;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - Presentado en envases acondicionados para la venta al por menor"
13;SUBPARTIDA;1302.19.10.90;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - Las demás"
13;SUBPARTIDA;1302.19.20;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - De semilla de toronja; de semilla de pomelo:"
13;SUBPARTIDA;1302.19.20.10;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - Presentado en envases acondicionados para la venta al por menor"
13;SUBPARTIDA;1302.19.20.90;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - Las demás"
13;SUBPARTIDA;1302.19.30;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - De Ginkgo biloba, seco:"
13;SUBPARTIDA;1302.19.30.10;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - Presentado en envases acondicionados para la venta por menor 2 12 kg"
13;SUBPARTIDA;1302.19.30.90;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - Las demás"
13;SUBPARTIDA;1302.19.40;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - Valepotriatos:"
13;SUBPARTIDA;1302.19.40.10;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - Presentado en envases acondicionados para la venta por menor 2 12 kg"
13;SUBPARTIDA;1302.19.40.90;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - Las demás"
13;SUBPARTIDA;1302.19.50;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - De ginseng:"
13;SUBPARTIDA;1302.19.50.10;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - Presentado en envases acondicionados para la venta por menor 2 12 kg"
13;SUBPARTIDA;1302.19.50.90;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - Las demás"
13;SUBPARTIDA;1302.19.60;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - Silimarina:"
13;SUBPARTIDA;1302.19.60.10;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - Presentado en envases acondicionados para la venta por menor 14 12 kg"
13;SUBPARTIDA;1302.19.60.90;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - Las demás"
13;SUBPARTIDA;1302199;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - Los demás:"
13;SUBPARTIDA;1302.19.91;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - De piretro (pelitre)* o de raíces que contengan rotenona:"
13;SUBPARTIDA;1302.19.91.10;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - - Presentado en envases acondicionados para la venta por menor 2 12 kg"
13;SUBPARTIDA;1302.19.91.90;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - - Las demás"
13;SUBPARTIDA;1302.19.99;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - Los demás:"
13;SUBPARTIDA;130219991;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - - Extracto de uña de gato (Uncaria tomentosa):"
13;SUBPARTIDA;1302.19.99.11;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - - - Presentado en envases acondicionados para la venta al por menor"
13;SUBPARTIDA;1302.19.99.19;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - - - Las demás"
13;SUBPARTIDA;130219999;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - - Las demás:"
13;SUBPARTIDA;1302.19.99.91;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - - - Presentado en envases acondicionados para la venta al por menor"
13;SUBPARTIDA;1302.19.99.99;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - - - Las demás"
13;SUBPARTIDA;1302.20;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - Materias pécticas, pectinatos y pectatos:"
13;SUBPARTIDA;1302.20.10.00;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - Materias pécticas (pectinas)"
13;SUBPARTIDA;1302.20.90.00;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - Los demás"
13;SUBPARTIDA;13023;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > Los demás > - Mucílagos y espesativos derivados de los vegetales, incluso modificados"
13;SUBPARTIDA;1302.31.00.00;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - Agar-agar"
13;SUBPARTIDA;1302.32;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - Mucílagosyespesativosdelaalgarrobaodesussemillasodelassemillas de guar, incluso modificados:"
13;SUBPARTIDA;1302321;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - De algarroba o de sus semillas:"
13;SUBPARTIDA;1302.32.11.00;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - Harina de endosperma"
13;SUBPARTIDA;1302.32.19.00;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - - Los demás"
13;SUBPARTIDA;1302.32.20.00;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - De semillas de guar"
13;SUBPARTIDA;1302.39;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - Los demás:"
13;SUBPARTIDA;1302.39.10.00;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - Carraghenina (musgo de Irlanda)"
13;SUBPARTIDA;1302.39.90.00;"JUGOS Y EXTRACTOS VEGETALES; MATERIAS PÉCTICAS, PECTINATOS Y PECTATOS; AGAR-AGAR Y DEMÁS MUCÍLAGOS Y ESPESATIVOS DERIVADOS DE LOS VEGETALES, INCLUSO MODIFICADOS. > - - - Los demás"
14;SUBPARTIDA;1401.10.00.00;MATERIAS VEGETALES DE LAS ESPECIES UTILIZADAS PRINCIPALMENTE EN CESTERÍA O ESPARTERÍA (POR EJEMPLO: BAMBÚ, ROTEN (RATÁN)*, CAÑA, JUNCO, MIMBRE, RAFIA, PAJA DE CEREALES LIMPIADA, BLANQUEADA O TEÑIDA, CORTEZA DE TILO). > - Bambú
14;SUBPARTIDA;1401.20.00.00;MATERIAS VEGETALES DE LAS ESPECIES UTILIZADAS PRINCIPALMENTE EN CESTERÍA O ESPARTERÍA (POR EJEMPLO: BAMBÚ, ROTEN (RATÁN)*, CAÑA, JUNCO, MIMBRE, RAFIA, PAJA DE CEREALES LIMPIADA, BLANQUEADA O TEÑIDA, CORTEZA DE TILO). > - Roten (ratán)*
14;SUBPARTIDA;1401.90.00.00;MATERIAS VEGETALES DE LAS ESPECIES UTILIZADAS PRINCIPALMENTE EN CESTERÍA O ESPARTERÍA (POR EJEMPLO: BAMBÚ, ROTEN (RATÁN)*, CAÑA, JUNCO, MIMBRE, RAFIA, PAJA DE CEREALES LIMPIADA, BLANQUEADA O TEÑIDA, CORTEZA DE TILO). > - Las demás
14;SUBPARTIDA;1404.20;PRODUCTOS VEGETALES NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE. > - Línteres de algodón:
14;SUBPARTIDA;1404.20.10.00;PRODUCTOS VEGETALES NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE. > - - En bruto
14;SUBPARTIDA;1404.20.90.00;PRODUCTOS VEGETALES NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE. > - - Los demás
14;SUBPARTIDA;1404.90;PRODUCTOS VEGETALES NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE. > - Los demás:
14;SUBPARTIDA;1404.90.10.00;PRODUCTOS VEGETALES NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE. > - - Materias vegetales de las especies utilizadas principalmente en fabricación de escobas, cepillos o brochas (por ejemplo: sorgo, piasava, grama, ixtle (tampico)), incluso en torcidas o en haces 6 5,6 kg
14;SUBPARTIDA;1404.90.90.00;"PRODUCTOS VEGETALES NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE. > - - Los demás SECCIÓN III GRASAS Y ACEITES, ANIMALES, VEGETALES O DE ORIGEN MICROBIANO, Y PRODUCTOS DE SU DESDOBLAMIENTO; GRASAS ALIMENTICIAS ELABORADAS; CERAS DE ORIGEN ANIMAL O VEGETAL"
15;SUBPARTIDA;1501.10.00.00;GRASA DE CERDO (INCLUIDA LA MANTECA DE CERDO) Y GRASA DE AVE, EXCEPTO LAS DE LAS PARTIDAS 02.09 O 15.03. > - Manteca de cerdo
15;SUBPARTIDA;1501.20.00.00;GRASA DE CERDO (INCLUIDA LA MANTECA DE CERDO) Y GRASA DE AVE, EXCEPTO LAS DE LAS PARTIDAS 02.09 O 15.03. > - Las demás grasas de cerdo
15;SUBPARTIDA;1501.90.00.00;GRASA DE CERDO (INCLUIDA LA MANTECA DE CERDO) Y GRASA DE AVE, EXCEPTO LAS DE LAS PARTIDAS 02.09 O 15.03. > - Las demás
15;SUBPARTIDA;1502.10;GRASA DE ANIMALES DE LAS ESPECIES BOVINA, OVINA O CAPRINA, EXCEPTO LAS DE LA PARTIDA 15.03. > - Sebo:
15;SUBPARTIDA;1502101;GRASA DE ANIMALES DE LAS ESPECIES BOVINA, OVINA O CAPRINA, EXCEPTO LAS DE LA PARTIDA 15.03. > - - Bovino:
15;SUBPARTIDA;1502.10.11.00;GRASA DE ANIMALES DE LAS ESPECIES BOVINA, OVINA O CAPRINA, EXCEPTO LAS DE LA PARTIDA 15.03. > - - - En bruto
15;SUBPARTIDA;1502.10.12.00;GRASA DE ANIMALES DE LAS ESPECIES BOVINA, OVINA O CAPRINA, EXCEPTO LAS DE LA PARTIDA 15.03. > - - - Fundido (incluido el «primer jugo»)
15;SUBPARTIDA;1502.10.19.00;GRASA DE ANIMALES DE LAS ESPECIES BOVINA, OVINA O CAPRINA, EXCEPTO LAS DE LA PARTIDA 15.03. > - - - Los demás
15;SUBPARTIDA;1502.10.90.00;GRASA DE ANIMALES DE LAS ESPECIES BOVINA, OVINA O CAPRINA, EXCEPTO LAS DE LA PARTIDA 15.03. > - - Los demás
15;SUBPARTIDA;1502.90.00.00;GRASA DE ANIMALES DE LAS ESPECIES BOVINA, OVINA O CAPRINA, EXCEPTO LAS DE LA PARTIDA 15.03. > - Las demás
15;SUBPARTIDA;1503.00.00.00;GRASA DE ANIMALES DE LAS ESPECIES BOVINA, OVINA O CAPRINA, EXCEPTO LAS DE LA PARTIDA 15.03. > Las demás > ESTEARINA SOLAR, ACEITE DE MANTECA DE CERDO, OLEOESTEARINA, OLEOMARGARINA Y ACEITE DE SEBO, SIN EMULSIONAR, MEZCLAR NI PREPARAR DE OTRO MODO.
15;SUBPARTIDA;1504.10;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > - Aceites de hígado de pescado y sus fracciones:
15;SUBPARTIDA;1504101;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > - - De bacalao:
15;SUBPARTIDA;1504.10.11.00;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > - - - Aceite en bruto
15;SUBPARTIDA;1504.10.19;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > - - - Los demás:
15;SUBPARTIDA;1504.10.19.10;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > - - - - Presentado en envases acondicionados para la venta al por menor
15;SUBPARTIDA;1504.10.19.90;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > - - - - Los demás
15;SUBPARTIDA;1504.10.90;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > - - Los demás:
15;SUBPARTIDA;1504.10.90.10;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > - - - En bruto
15;SUBPARTIDA;150410909;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > - - - Los demás:
15;SUBPARTIDA;1504.10.90.91;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > - - - - Presentado en envases acondicionados para la venta al por menor
15;SUBPARTIDA;1504.10.90.99;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > - - - - Los demás
15;SUBPARTIDA;1504.20.00.00;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > - Grasas y aceites de pescado y sus fracciones, excepto los aceites de hígado
15;SUBPARTIDA;1504.30.00.00;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > - Grasas y aceites de mamíferos marinos y sus fracciones
15;SUBPARTIDA;1505.00;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > Grasas y aceites de mamíferos marinos y sus fracciones > GRASA DE LANA Y SUSTANCIAS GRASAS DERIVADAS, INCLUIDA LA LANOLINA.
15;SUBPARTIDA;1505.00.10.00;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > - Lanolina
15;SUBPARTIDA;1505.00.90.00;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > - Las demás
15;SUBPARTIDA;1506.00.00.00;GRASAS Y ACEITES, Y SUS FRACCIONES, DE PESCADO O DE MAMÍFEROS MARINOS, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE. > Las demás > LAS DEMÁS GRASAS Y ACEITES ANIMALES, Y SUS FRACCIONES, INCLUSO REFINADOS, PERO SIN MODIFICAR QUÍMICAMENTE.
15;SUBPARTIDA;1507.10.00.00;ACEITE DE SOJA (SOYA) Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUÍMICAMENTE. > - Aceite en bruto, incluso desgomado
15;SUBPARTIDA;1507.90;ACEITE DE SOJA (SOYA) Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUÍMICAMENTE. > - Los demás:
15;SUBPARTIDA;1507901;ACEITE DE SOJA (SOYA) Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUÍMICAMENTE. > - - Refinado:
15;SUBPARTIDA;1507.90.11.00;ACEITE DE SOJA (SOYA) Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUÍMICAMENTE. > - - - En envases con capacidad inferior o igual a 5 ℓ
15;SUBPARTIDA;1507.90.19.00;ACEITE DE SOJA (SOYA) Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUÍMICAMENTE. > - - - Los demás
15;SUBPARTIDA;1507.90.90.00;ACEITE DE SOJA (SOYA) Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUÍMICAMENTE. > - - Los demás
15;SUBPARTIDA;1508.10.00.00;ACEITE DE MANÍ (CACAHUATE, CACAHUETE)* Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUÍMICAMENTE. > - Aceite en bruto
15;SUBPARTIDA;1508.90.00.00;ACEITE DE MANÍ (CACAHUATE, CACAHUETE)* Y SUS FRACCIONES, INCLUSO REFINADO, PERO SIN MODIFICAR QUÍMICAMENTE. > - Los demás
15;SUBPARTIDA;1509.20.00;ACEITE DE OLIVA Y SUS FRACCIONES, INCLUSO REFINADO, PEROSIN MODIFICAR QUÍMICAMENTE. > - Aceite de oliva virgen extra:
15;SUBPARTIDA;1509.20.00.10;ACEITE DE OLIVA Y SUS FRACCIONES, INCLUSO REFINADO, PEROSIN MODIFICAR QUÍMICAMENTE. > - - En envases con capacidad inferior o igual a 5 ℓ
15;SUBPARTIDA;1509.20.00.90;ACEITE DE OLIVA Y SUS FRACCIONES, INCLUSO REFINADO, PEROSIN MODIFICAR QUÍMICAMENTE. > - - Los demás
15;SUBPARTIDA;1509.30.00;ACEITE DE OLIVA Y SUS FRACCIONES, INCLUSO REFINADO, PEROSIN MODIFICAR QUÍMICAMENTE. > - Aceite de oliva virgen:
15;SUBPARTIDA;1509.30.00.10;ACEITE DE OLIVA Y SUS FRACCIONES, INCLUSO REFINADO, PEROSIN MODIFICAR QUÍMICAMENTE. > - - En envases con capacidad inferior o igual a 5 ℓ
15;SUBPARTIDA;1509.30.00.90;ACEITE DE OLIVA Y SUS FRACCIONES, INCLUSO REFINADO, PEROSIN MODIFICAR QUÍMICAMENTE. > - - Los demás
15;SUBPARTIDA;1509.40.00;ACEITE DE OLIVA Y SUS FRACCIONES, INCLUSO REFINADO, PEROSIN MODIFICAR QUÍMICAMENTE. > - Los demás aceites de oliva vírgenes:
15;SUBPARTIDA;1509.40.00.10;ACEITE DE OLIVA Y SUS FRACCIONES, INCLUSO REFINADO, PEROSIN MODIFICAR QUÍMICAMENTE. > - - En envases con capacidad inferior o igual a 5 ℓ
